,date,Eyinos,Marathonas,Mornos,Yliki,Total
8360,2007-11-25,70744978,26343962,290445000,391984000,779517940
8361,2007-11-26,70075521,26322714,291020000,391785000,779203235
8362,2007-11-27,69355202,26322714,291480000,391387000,778544916
8363,2007-11-28,68585164,26322714,291940000,391387000,778234878
8364,2007-11-29,67875377,26343962,292400000,391188000,777807339
8365,2007-11-30,67062628,26365210,292745000,390790000,776962838
8366,2007-12-01,66310049,26429254,293320000,390591000,776650303
8367,2007-12-02,65510079,26450602,293665000,390392000,776017681
8368,2007-12-03,64844039,26429254,294125000,390193000,775591293
8369,2007-12-04,63818799,26386558,294585000,390193000,774983357
8370,2007-12-05,63237892,26429254,295045000,389994000,774706146
8371,2007-12-06,62459329,26471950,295620000,389795000,774346279
8372,2007-12-07,61658749,26471950,296080000,389397000,773607699
8373,2007-12-08,61261046,26535994,295965000,389397000,773159040
8374,2007-12-09,61091127,26664474,295735000,389198000,772688601
8375,2007-12-10,61544944,26793150,296080000,388800000,773218094
8376,2007-12-11,62919917,26793150,296310000,388800000,774823067
8377,2007-12-12,64608723,26793150,297354000,388606000,777361873
8378,2007-12-13,65430442,26814697,298298000,388412000,778955139
8379,2007-12-14,65642952,26922432,299006000,388412000,779983384
8380,2007-12-15,65536639,26943979,299832000,388412000,780724618
8381,2007-12-16,65244878,26965526,300776000,388218000,781204404
8382,2007-12-17,64902958,26965526,301720000,388218000,781806484
8383,2007-12-18,64256834,26943979,302546000,388024000,781770813
8384,2007-12-19,63731434,26922432,303136000,387830000,781619866
8385,2007-12-20,63093224,26922432,303608000,387830000,781453656
8386,2007-12-21,62516778,26900885,303962000,387830000,781209663
8387,2007-12-22,61858246,26857791,304434000,387442000,780592037
8388,2007-12-23,61176047,26857791,304906000,387248000,780187838
8389,2007-12-24,60414591,26879338,305260000,387054000,779607929
8390,2007-12-25,60106185,26900885,305378000,386860000,779245070
8391,2007-12-26,60022256,26943979,305378000,386860000,779204235
8392,2007-12-27,60078200,27030263,305378000,386860000,779346463
8393,2007-12-28,60190192,27095192,305378000,386860000,779523384
8394,2007-12-29,60190192,27095192,305496000,386666000,779447384
8395,2007-12-30,60134178,27116835,305614000,386666000,779531013
8396,2007-12-31,59994297,27116835,305732000,386472000,779315132
8397,2008-01-01,59882546,27095192,305732000,386472000,779181738
8398,2008-01-02,59659460,27116835,305496000,386278000,778550295
8399,2008-01-03,59436925,27160121,305378000,386278000,778253046
8400,2008-01-04,59159529,27160121,305260000,386084000,777663650
8401,2008-01-05,58910605,27116835,305024000,385890000,776941440
8402,2008-01-06,58662372,27116835,304906000,385890000,776575207
8403,2008-01-07,58359914,27095192,304788000,385696000,775939106
8404,2008-01-08,58222773,27116835,304788000,385696000,775823608
8405,2008-01-09,58003787,27030263,304670000,385502000,775206050
8406,2008-01-10,57758076,27008620,304670000,385308000,774744696
8407,2008-01-11,57513049,26857791,304552000,385308000,774230840
8408,2008-01-12,57268703,26750258,304434000,385114000,773566961
8409,2008-01-13,56943966,26643028,304316000,384920000,772822994
8410,2008-01-14,56674272,26557342,304198000,384920000,772349614
8411,2008-01-15,56809015,26557342,304316000,384920000,772602357
8412,2008-01-16,56889960,26557342,304198000,384726000,772371302
8413,2008-01-17,56970981,26514646,304198000,384532000,772215627
8414,2008-01-18,57241596,26471950,304080000,384532000,772325546
8415,2008-01-19,57377217,26535994,303962000,384532000,772407211
8416,2008-01-20,57404367,26343962,303962000,384338000,772048329
8417,2008-01-21,57377217,26280218,303962000,384144000,771763435
8418,2008-01-22,57268703,26195226,303844000,383950000,771257929
8419,2008-01-23,57160323,26131581,303726000,383756000,770773904
8420,2008-01-24,56998005,26089283,303608000,383562000,770257288
8421,2008-01-25,56889960,26089283,303490000,383368000,769837243
8422,2008-01-26,56728144,26068134,303372000,383174000,769342278
8423,2008-01-27,56432261,26068134,303254000,382980000,768734395
8424,2008-01-28,56030406,26046985,303136000,382786000,767999391
8425,2008-01-29,55364785,25983538,303018000,382786000,767152323
8426,2008-01-30,54967882,25983538,302782000,382592000,766325420
8427,2008-01-31,54572821,25983538,302782000,382398000,765736359
8428,2008-02-01,54205753,25962389,302664000,382204000,765036142
8429,2008-02-02,54022816,25878093,302546000,382010000,764456909
8430,2008-02-03,53632145,25814946,302428000,381816000,763691091
8431,2008-02-04,53217429,25730750,302310000,381816000,763074179
8432,2008-02-05,52830501,25605056,302192000,381622000,762249557
8433,2008-02-06,52676233,25542209,301956000,381040000,761214442
8434,2008-02-07,52650550,25605056,302428000,380846000,761529606
8435,2008-02-08,52599208,25626005,302664000,380652000,761541213
8436,2008-02-09,52470991,25626005,302782000,380458000,761336996
8437,2008-02-10,52240702,25626005,302664000,380264000,760794707
8438,2008-02-11,52062033,25709801,302428000,380070000,760269834
8439,2008-02-12,51756647,25709801,302310000,379876000,759652448
8440,2008-02-13,51452398,25709801,302074000,379682000,758918199
8441,2008-02-14,51124075,25751799,302074000,379488000,758437874
8442,2008-02-15,50822183,25920191,301956000,378712000,757410374
8443,2008-02-16,50521417,25835995,301838000,378324000,756519412
8444,2008-02-17,50221772,25857044,301602000,378324000,756004816
8445,2008-02-18,49873598,25878093,301484000,378324000,755559691
8446,2008-02-19,49526940,25835995,301248000,378324000,754934935
8447,2008-02-20,49181790,25584107,301130000,377742000,753637897
8448,2008-02-21,48862639,25417005,300894000,377548000,752721644
8449,2008-02-22,48544778,25417005,300776000,377160000,751897783
8450,2008-02-23,48252510,25437856,300776000,377160000,751626366
8451,2008-02-24,47985557,25437856,300658000,376966000,751047413
8452,2008-02-25,47671245,25437856,300658000,376772000,750539101
8453,2008-02-26,47550695,25458707,300540000,376772000,750321402
8454,2008-02-27,47382241,25458707,300540000,376578000,749958948
8455,2008-02-28,47190172,25437856,300540000,376384000,749552028
8456,2008-02-29,46974667,25437856,300422000,376190000,749024523
8457,2008-03-01,46759766,25437856,300422000,375996000,748615622
8458,2008-03-02,46545469,25437856,300422000,375802000,748207325
8459,2008-03-03,46308066,25417005,300422000,375608000,747755071
8460,2008-03-04,46118678,25417005,300540000,375414000,747489683
8461,2008-03-05,45953350,25375303,300658000,375026000,747012653
8462,2008-03-06,45764847,25291999,300776000,374832000,746664846
8463,2008-03-07,45592466,25312750,300894000,374444000,746243216
8464,2008-03-08,45365839,25312750,301012000,374250000,745940589
8465,2008-03-09,45132117,25312750,301130000,374056000,745630867
8466,2008-03-10,44968946,25396154,301248000,374056000,745669100
8467,2008-03-11,44666861,25417005,301366000,373862000,745311866
8468,2008-03-12,45108785,25500409,301720000,373862000,746191194
8469,2008-03-13,45553343,25563158,301956000,373474000,746546501
8470,2008-03-14,45670772,25584107,301720000,373086000,746060879
8471,2008-03-15,45694280,25563158,301720000,372504000,745481438
8472,2008-03-16,45694280,25500409,301720000,372310000,745224689
8473,2008-03-17,45576814,25458707,301838000,371922000,744795521
8474,2008-03-18,45459533,25396154,301838000,371340000,744033687
8475,2008-03-19,45319036,25312750,301720000,370758000,743109786
8476,2008-03-20,45202157,25291999,301838000,370176000,742508156
8477,2008-03-21,45178803,25271248,301838000,369400000,741688051
8478,2008-03-22,45225518,25271248,301838000,369018000,741352766
8479,2008-03-23,45225518,25271248,301956000,368445000,740897766
8480,2008-03-24,45202157,25271248,301956000,367872000,740301405
8481,2008-03-25,45553343,25229746,302900000,367299000,740982089
8482,2008-03-26,46616835,25167493,304552000,366726000,743062328
8483,2008-03-27,47647120,25208995,305378000,365962000,744196115
8484,2008-03-28,48374156,25167493,305614000,365198000,744353649
8485,2008-03-29,49304885,25271248,306676000,365007000,746259133
8486,2008-03-30,50371455,25312750,307620000,364816000,748120205
8487,2008-03-31,51023319,25312750,308446000,364625000,749407069
8488,2008-04-01,51528354,25271248,309284000,364243000,750326602
8489,2008-04-02,51909198,25229746,310131000,364052000,751321944
8490,2008-04-03,52189614,25250497,310736000,363861000,752037111
8491,2008-04-04,52470991,25354452,311583000,363670000,753078443
8492,2008-04-05,52753331,25709801,311946000,363288000,753697132
8493,2008-04-06,53346807,25479558,312793000,363097000,754716365
8494,2008-04-07,53970622,25605056,313156000,362715000,755446678
8495,2008-04-08,54389088,25730750,313640000,362333000,756092838
8496,2008-04-09,54677991,25730750,314124000,361760000,756292741
8497,2008-04-10,54967882,25709801,314729000,361187000,756593683
8498,2008-04-11,55205802,25688852,315213000,360805000,756912654
8499,2008-04-12,55444387,25688852,315939000,360423000,757495239
8500,2008-04-13,55657023,25667903,316665000,360041000,758030926
8501,2008-04-14,55843512,25646954,317270000,359659000,758419466
8502,2008-04-15,55950259,25563158,317633000,359086000,758232417
8503,2008-04-16,56003682,25500409,318238000,358513000,758255091
8504,2008-04-17,56030406,25417005,318480000,357749000,757676411
8505,2008-04-18,55896869,25354452,318843000,357176000,757270321
8506,2008-04-19,55736897,25291999,319206000,356603000,756837896
8507,2008-04-20,55657023,25208995,319448000,356221000,756535018
8508,2008-04-21,55417845,25084588,319690000,355648000,755840433
8509,2008-04-22,55364785,24981328,320053000,355075000,755474113
8510,2008-04-23,55047115,24919372,320416000,354502000,754884487
8511,2008-04-24,54809637,24775396,320658000,353929000,754172033
8512,2008-04-25,54677991,24652256,320900000,353165000,753395247
8513,2008-04-26,54546549,24652256,321272000,352592000,753062805
8514,2008-04-27,54205753,24447818,321520000,351828000,752001571
8515,2008-04-28,53866329,24447818,321768000,351255000,751337147
8516,2008-04-29,53554229,24549946,322016000,350682000,750802175
8517,2008-04-30,53243289,24529484,322264000,350112000,750148773
8518,2008-05-01,52933505,24345963,322512000,349548000,749339468
8519,2008-05-02,52624875,24224022,322636000,349172000,748656897
8520,2008-05-03,52291821,24142918,322760000,348608000,747802739
8521,2008-05-04,51960111,24041722,322884000,348044000,746929833
8522,2008-05-05,51629739,23900434,322884000,347292000,745706173
8523,2008-05-06,51300699,23759704,322884000,346540000,744484403
8524,2008-05-07,50947834,23599352,323008000,345976000,743531186
8525,2008-05-08,50596503,23499367,323008000,345412000,742515870
8526,2008-05-09,50271635,23459465,323008000,344660000,741399100
8527,2008-05-10,49898418,23359940,323008000,344096000,740362358
8528,2008-05-11,49650573,23220887,323008000,343532000,739411460
8529,2008-05-12,49206393,23161454,323008000,342780000,738155847
8530,2008-05-13,48813653,23003334,323008000,342028000,736852987
8531,2008-05-14,48471609,22904739,323008000,341276000,735660348
8532,2008-05-15,48131054,22845764,323008000,340900000,734884818
8533,2008-05-16,47791984,22747624,323008000,340148000,733695608
8534,2008-05-17,47430333,22708368,322884000,339396000,732418701
8535,2008-05-18,47046435,22630138,322884000,338832000,731392573
8536,2008-05-19,46688267,22552002,322760000,338268000,730268269
8537,2008-05-20,46308066,22435071,322636000,337704000,729083137
8538,2008-05-21,45906180,22337856,322388000,337140000,727772036
8539,2008-05-22,45529880,22260268,322264000,336576000,726630148
8540,2008-05-23,45108785,22202215,322140000,336012000,725463000
8541,2008-05-24,44690055,22163513,321768000,335260000,723881568
8542,2008-05-25,44319824,22105460,321520000,334508000,722453284
8543,2008-05-26,43928480,22009165,321024000,334132000,721093645
8544,2008-05-27,43516379,21989906,320779000,333380000,719665285
8545,2008-05-28,43106595,22028424,320537000,332628000,718300019
8546,2008-05-29,42699116,22066942,320295000,331876000,716937058
8547,2008-05-30,42293928,22066942,319932000,331128000,715420870
8548,2008-05-31,41824091,22105460,319448000,330384000,713761551
8549,2008-06-01,41379495,22066942,318843000,329640000,711929437
8550,2008-06-02,41025822,22105460,318238000,328896000,710265282
8551,2008-06-03,40827659,22163513,317754000,327780000,708525172
8552,2008-06-04,40236522,22260268,317270000,327036000,706802790
8553,2008-06-05,40280138,22279619,316181000,326106000,704846757
8554,2008-06-06,40345614,22318413,314971000,325176000,702811027
8555,2008-06-07,40433011,22337856,314003000,324432000,701205867
8556,2008-06-08,40542412,22435071,312914000,323502000,699393483
8557,2008-06-09,40651985,22435071,311825000,322758000,697670056
8558,2008-06-10,40761730,22493400,310978000,322200000,696433130
8559,2008-06-11,40871647,22571536,309768000,321084000,694295183
8560,2008-06-13,41003776,22727996,307620000,318852000,690203772
8561,2008-06-14,41069934,22786880,306558000,317922000,688336814
8562,2008-06-15,41136154,22845764,305496000,317178000,686655918
8563,2008-06-16,41202436,22885020,304316000,316248000,684651456
8564,2008-06-17,41246659,22924458,303136000,315318000,682625117
8565,2008-06-18,41290910,23003334,302074000,314574000,680942244
8566,2008-06-19,41335189,22983615,300776000,313644000,678738804
8567,2008-06-20,41379495,22963896,299596000,312900000,676839391
8568,2008-06-21,41423829,22904739,298416000,311980000,674724568
8569,2008-06-22,41468191,22885020,297236000,311060000,672649211
8570,2008-06-23,41490383,22904739,296195000,310140000,670730122
8571,2008-06-24,41534786,22904739,294815000,309220000,668474525
8572,2008-06-25,41579218,22845764,293780000,308300000,666504982
8573,2008-06-26,41579218,22786880,292515000,307380000,664261098
8574,2008-06-27,41601444,22747624,291365000,306460000,662174068
8575,2008-06-28,41645918,22708368,290215000,305540000,660109286
8576,2008-06-29,41668165,22649672,289065000,304620000,658002837
8577,2008-06-30,41712680,22727996,287800000,303700000,655940676
8578,2008-07-01,41734949,22747624,286650000,302780000,653912573
8579,2008-07-02,41579218,22747624,285730000,301860000,651916842
8580,2008-07-03,41601444,22747624,284596000,300940000,649885068
8581,2008-07-04,41645918,22727996,283353000,300020000,647746914
8582,2008-07-05,41668165,22727996,282110000,299100000,645606161
8583,2008-07-06,41668165,22727996,280980000,298180000,643556161
8584,2008-07-07,41645918,22786880,279737000,297260000,641429798
8585,2008-07-08,41645918,22826136,278494000,296340000,639306054
8586,2008-07-09,41779506,22786880,277251000,295420000,637237386
8587,2008-07-10,41801795,22786880,276008000,294500000,635096675
8588,2008-07-11,41824091,22786880,274765000,293590000,632965971
8589,2008-07-12,41824091,22786880,273528000,292680000,630818971
8590,2008-07-13,41846394,22845764,272408000,291588000,628688158
8591,2008-07-14,41846394,22885020,271288000,290496000,626515414
8592,2008-07-15,41868704,23023053,269944000,289586000,624421757
8593,2008-07-16,41868704,23003334,269048000,288676000,622596038
8594,2008-07-17,41868704,23003334,267256000,287766000,619894038
8595,2008-07-18,41891021,23023053,265912000,286492000,617318074
8596,2008-07-19,41891021,23042772,264904000,285582000,615419793
8597,2008-07-20,41891021,23062491,263672000,284672000,613297512
8598,2008-07-21,41913346,23121832,262450000,283944000,611429178
8599,2008-07-22,41913346,23141643,261130000,283034000,609218989
8600,2008-07-23,41913346,23141643,259810000,282124000,606988989
8601,2008-07-24,41913346,23141643,258600000,281214000,604868989
8602,2008-07-25,41913346,23141643,257500000,279940000,602494989
8603,2008-07-26,41913346,23220887,256180000,278848000,600162233
8604,2008-07-27,41958015,23320130,254860000,277938000,598076145
8605,2008-07-28,41980360,23340035,253650000,277028000,595998395
8606,2008-07-29,42002712,23479370,252550000,276127000,594159082
8607,2008-07-30,42002712,23559358,251244000,275262000,592068070
8608,2008-07-31,42025071,23619349,250056000,274397000,590097420
8609,2008-08-01,42025071,23639346,248868000,273532000,588064417
8610,2008-08-02,42047437,23699431,247572000,272148000,585466868
8611,2008-08-03,42069810,23759704,246276000,271110000,583215514
8612,2008-08-04,42069810,23860159,244980000,270072000,580981969
8613,2008-08-05,42092191,23920618,243576000,269034000,578622809
8614,2008-08-06,42092191,24041722,242280000,268169000,576582913
8615,2008-08-07,42114578,24102366,240986000,267304000,574506944
8616,2008-08-08,42159373,24183470,239702000,266439000,572483843
8617,2008-08-09,42181782,24284850,238632000,265574000,570672632
8618,2008-08-10,42204197,24366334,237455000,264709000,568734531
8619,2008-08-11,42226619,24590870,236278000,264017000,567112489
8620,2008-08-12,42226619,24775396,235208000,263152000,565362015
8621,2008-08-13,42249049,24940024,234245000,262287000,563721073
8622,2008-08-14,42249049,25063936,233068000,261249000,561629985
8623,2008-08-15,42249049,25146742,231998000,260384000,559777791
8624,2008-08-16,42249049,25417005,230928000,259346000,557940054
8625,2008-08-17,42249049,25709801,229765000,258660000,556383850
8626,2008-08-18,42226619,25730750,228715000,257640000,554312369
8627,2008-08-19,42249049,25772848,227560000,257130000,552711897
8628,2008-08-20,42249049,25772848,226510000,256110000,550641897
8629,2008-08-21,42226619,25920191,225355000,254920000,548421810
8630,2008-08-22,42226619,25962389,224095000,254070000,546354008
8631,2008-08-23,42249049,26025836,222940000,253220000,544434885
8632,2008-08-24,42249049,26068134,221785000,252200000,542302183
8633,2008-08-25,42249049,26152730,220630000,251520000,540551779
8634,2008-08-26,42226619,26131581,219520000,250670000,538548200
8635,2008-08-27,42249049,26089283,218368000,249820000,536526332
8636,2008-08-28,42271485,26089283,217312000,248970000,534642768
8637,2008-08-29,42271485,26089283,216256000,248120000,532736768
8638,2008-08-30,42271485,26046985,215200000,247100000,530618470
8639,2008-08-31,42271485,26068134,214144000,246760000,529243619
8640,2008-09-01,42293928,26152730,213184000,246250000,527880658
8641,2008-09-02,42316379,26216474,212320000,245400000,526252853
8642,2008-09-03,42316379,26237722,211264000,244720000,524538101
8643,2008-09-04,42338836,26216474,210118000,244040000,522713310
8644,2008-09-05,42361301,26195226,209084000,243530000,521170527
8645,2008-09-06,42383773,26131581,208050000,242850000,519415354
8646,2008-09-07,42383773,26025836,207016000,242170000,517595609
8647,2008-09-08,42406251,26004687,206076000,241499000,515985938
8648,2008-09-09,42428737,25920191,204948000,240831000,514127928
8649,2008-09-10,42451230,25920191,203914000,240330000,512615421
8650,2008-09-11,42473729,25751799,202880000,239662000,510767528
8651,2008-09-12,42473729,25688852,201752000,238994000,508908581
8652,2008-09-13,42473729,25542209,200636000,238493000,507144938
8653,2008-09-14,42473729,25458707,199544000,237992000,505468436
8654,2008-09-15,42496236,25417005,198452000,237157000,503522241
8655,2008-09-16,42563799,25396154,197451000,236489000,501899953
8656,2008-09-17,42608876,25396154,196359000,235988000,500352030
8657,2008-09-18,42608876,25375303,195267000,235320000,498571179
8658,2008-09-19,42608876,25375303,194084000,234652000,496720179
8659,2008-09-20,42631426,25417005,192992000,233984000,495024431
8660,2008-09-21,42653982,25626005,191900000,233650000,493829987
8661,2008-09-22,42699116,25772848,191010000,233483000,492964964
8662,2008-09-23,42721693,25899142,190031000,232982000,491633835
8663,2008-09-24,42721693,25983538,189052000,232314000,490071231
8664,2008-09-25,42812074,26152730,187984000,231980000,488928804
8665,2008-09-26,42947858,26280218,187361000,231312000,487901076
8666,2008-09-27,42993176,26301466,186382000,230811000,486487642
8667,2008-09-28,43015846,26343962,185581000,230477000,485417808
8668,2008-09-29,43106595,26386558,184780000,229976000,484249153
8669,2008-09-30,43152013,26429254,183890000,229475000,482946267
8670,2008-10-01,43197459,26471950,183000000,228974000,481643409
8671,2008-10-02,43265681,26493298,182208000,228473000,480439979
8672,2008-10-03,43722139,26535994,181592000,227972000,479822133
8673,2008-10-04,44296746,26578690,181328000,227638000,479841436
8674,2008-10-05,44829370,26600136,181064000,227137000,479630506
8675,2008-10-06,45225518,26514646,180800000,226636000,479176164
8676,2008-10-07,45436098,26514646,180184000,226135000,478269744
8677,2008-10-08,45623778,26493298,179216000,225634000,476967076
8678,2008-10-09,45670772,26450602,178424000,225300000,475845374
8679,2008-10-10,45717795,26471950,177632000,224805000,474626745
8680,2008-10-11,45835480,26493298,176664000,224310000,473302778
8681,2008-10-12,45906180,26471950,175696000,223650000,471724130
8682,2008-10-13,45953350,26471950,174816000,223155000,470396300
8683,2008-10-14,46024160,26493298,174114000,222660000,469291458
8684,2008-10-15,46071404,26493298,173082000,222165000,467811702
8685,2008-10-16,46118678,26514646,172308000,221505000,466446324
8686,2008-10-17,46189643,26535994,171448000,221340000,465513637
8687,2008-10-18,46236990,26493298,170674000,220845000,464249288
8688,2008-10-19,46308066,26429254,169814000,220350000,462901320
8689,2008-10-20,46331773,26386558,169040000,219690000,461448331
8690,2008-10-21,46379209,26450602,168180000,220020000,461029811
8691,2008-10-22,46402938,26471950,167062000,219855000,459791888
8692,2008-10-23,46450419,26471950,166202000,219360000,458484369
8693,2008-10-24,46497929,26471950,165264000,218865000,457098879
8694,2008-10-25,46521695,26493298,164340000,218535000,455889993
8695,2008-10-26,46569250,26493298,163332000,218040000,454434548
8696,2008-10-27,46593039,26557342,162408000,217545000,453103381
8697,2008-10-28,46616835,26557342,161736000,217050000,451960177
8698,2008-10-29,46664449,26557342,161064000,216720000,451005791
8699,2008-10-30,46712093,26557342,160308000,216225000,449802435
8700,2008-10-31,46783614,26621582,159636000,215730000,448771196
8701,2008-11-01,46831333,26600136,158796000,215400000,447627469
8702,2008-11-02,46855203,26557342,158040000,215235000,446687545
8703,2008-11-03,46879081,26535994,157200000,214740000,445355075
8704,2008-11-04,46926859,26535994,156380000,214245000,444087853
8705,2008-11-05,46974667,26514646,155314000,213915000,442718313
8706,2008-11-06,46974667,26493298,154658000,213420000,441545965
8707,2008-11-07,46998582,26386558,153920000,212925000,440230140
8708,2008-11-08,47070372,26301466,153182000,212595000,439148838
8709,2008-11-09,47166197,26152730,152444000,212100000,437862927
8710,2008-11-10,47166197,26089283,151788000,211605000,436648480
8711,2008-11-11,47190172,26004687,151050000,211440000,435684859
8712,2008-11-12,47214154,25983538,150312000,211110000,434619692
8713,2008-11-13,47262142,25899142,149574000,210615000,433350284
8714,2008-11-14,47286147,25878093,148842000,210120000,432126240
8715,2008-11-15,47430333,25709801,148210000,209790000,431140134
8716,2008-11-16,47526608,25626005,147657000,209460000,430269613
8717,2008-11-17,47767821,25563158,147025000,208965000,429320979
8718,2008-11-18,47840332,25584107,146393000,208965000,428782439
8719,2008-11-19,47937118,25605056,145840000,208637000,428019174
8720,2008-11-20,48131054,25563158,145524000,208311000,427529212
8721,2008-11-21,48252510,25500409,144813000,208311000,426876919
8722,2008-11-22,48447234,25458707,144418000,207985000,426308941
8723,2008-11-23,49749618,25375303,145050000,207496000,427670921
8724,2008-11-24,50396429,25375303,145050000,207170000,427991732
8725,2008-11-25,50847298,25312750,144655000,206844000,427659048
8726,2008-11-26,51224956,25312750,144260000,206518000,427315706
8727,2008-11-27,51528354,25229746,143944000,206192000,426894100
8728,2008-11-28,51782052,25125991,143549000,205866000,426323043
8729,2008-11-29,52011056,25063936,143233000,205540000,425847992
8730,2008-11-30,52727624,25084588,143154000,205051000,426017212
8731,2008-12-01,53114072,25043284,142680000,204725000,425562356
8732,2008-12-02,53398614,24981328,142285000,204562000,425226942
8733,2008-12-03,53710134,24940024,142285000,204073000,425008158
8734,2008-12-04,53996715,24919372,141969000,203910000,424795087
8735,2008-12-05,53840277,24857612,141732000,203584000,424013889
8736,2008-12-06,53554229,24816504,141653000,203258000,423281733
8737,2008-12-07,53243289,24754842,141653000,202932000,422583131
8738,2008-12-08,52907742,24693180,141653000,202606000,421859922
8739,2008-12-09,52522254,24631794,141653000,202280000,421087048
8740,2008-12-10,52138558,24549946,141732000,201954000,420374504
8741,2008-12-11,51756647,24509022,141732000,201628000,419625669
8742,2008-12-12,51401801,24631794,141890000,201302000,419225595
8743,2008-12-13,51401801,24693180,142206000,202443000,420743981
8744,2008-12-14,51807466,24488560,142522000,203421000,422239026
8745,2008-12-15,52011056,24529484,142838000,202606000,421984540
8746,2008-12-16,52113042,24488560,143075000,202280000,421956602
8747,2008-12-17,52036541,24447818,143233000,202117000,421834359
8748,2008-12-18,51985580,24386705,143470000,202117000,421959285
8749,2008-12-19,54153445,24407076,144892000,202117000,425569521
8750,2008-12-20,56378572,24386705,146156000,201791000,428712277
8751,2008-12-21,57649091,24386705,147104000,201465000,430604796
8752,2008-12-22,58167975,24407076,147420000,201465000,431460051
8753,2008-12-23,57921808,24590870,148526000,201302000,432340678
8754,2008-12-24,57485866,24549946,149328000,201465000,432828812
8755,2008-12-25,56889960,24549946,149984000,201139000,432562906
8756,2008-12-26,56298102,24590870,150722000,200976000,432586972
8757,2008-12-27,55736897,24631794,151460000,200650000,432478691
8758,2008-12-28,55099978,24816504,152280000,200813000,433009482
8759,2008-12-29,54389088,24940024,152936000,201465000,433730112
8760,2008-12-30,53684129,24898720,153674000,201628000,433884849
8761,2008-12-31,52907742,24837058,154248000,201791000,433783800
8762,2009-01-01,52138558,24775396,154986000,201628000,433527954
8763,2009-01-02,51452398,24693180,155478000,201628000,433251578
8764,2009-01-03,52804770,24672718,156626000,201465000,435568488
8765,2009-01-04,55790188,24652256,157452000,201465000,439359444
8766,2009-01-05,60190192,24631794,162072000,201628000,448521986
8767,2009-01-06,60106185,24611332,165180000,201791000,451688517
8768,2009-01-07,62919917,24652256,166288000,202443000,456303173
8769,2009-01-08,63208941,24652256,167750000,202932000,458543197
8770,2009-01-09,63847938,24693180,170760000,203584000,462885118
8771,2009-01-10,64579349,24672718,174288000,204073000,467613067
8772,2009-01-11,65271365,24672718,176224000,204562000,470730083
8773,2009-01-12,63527898,24631794,178952000,205214000,472325692
8774,2009-01-13,62488049,24631794,180888000,205540000,473547843
8775,2009-01-14,61801203,24652256,183178000,205703000,475334459
8776,2009-01-15,67332805,24672718,188518000,206844000,487367523
8777,2009-01-16,68694809,24672718,192264000,208637000,494268527
8778,2009-01-17,68832035,24611332,194630000,210450000,498523367
8779,2009-01-18,68311573,24529484,197451000,211770000,502062057
8780,2009-01-19,67305754,24488560,200090000,212430000,504314314
8781,2009-01-20,66685619,24386705,202504000,213090000,506666324
8782,2009-01-21,65749381,24325592,204760000,213420000,508254973
8783,2009-01-22,65191924,24244298,207298000,213750000,510484222
8784,2009-01-23,65536639,24183470,210496000,214080000,514296109
8785,2009-01-24,67278711,24142918,214720000,214740000,520881629
8786,2009-01-25,68639972,24082090,218848000,215235000,526805062
8787,2009-01-26,74680395,24041722,225040000,216060000,539822117
8788,2009-01-27,77834972,23940802,230395000,216225000,548395774
8789,2009-01-28,80774890,24001354,235743000,216720000,557239244
8790,2009-01-29,85539727,24001354,240344000,217215000,567100081
8791,2009-01-30,87150322,23940802,244872000,217545000,573508124
8792,2009-01-31,87800661,23900434,249084000,217875000,578660095
8793,2009-02-01,87475053,23920618,252660000,218535000,582590671
8794,2009-02-02,87150322,23880250,256070000,219525000,586625572
8795,2009-02-03,87475053,23880250,259920000,220350000,591625303
8796,2009-02-04,87540105,23840068,263672000,221175000,596227173
8797,2009-02-05,87312578,23759704,267256000,221835000,600163282
8798,2009-02-06,87150322,23719522,270504000,222330000,603703844
8799,2009-02-07,87312578,23659343,273752000,222990000,607713921
8800,2009-02-08,87963794,23659343,277364000,223320000,612307137
8801,2009-02-09,92114276,23619349,282675000,223815000,622223625
8802,2009-02-10,92791392,23579355,287225000,224145000,627740747
8803,2009-02-11,93472154,23359940,291365000,224640000,632837094
8804,2009-02-12,94844690,23141643,296195000,224970000,639151333
8805,2009-02-13,96512000,22904739,303136000,225467000,648019739
8806,2009-02-14,96838789,22767252,308328000,225968000,653902041
8807,2009-02-15,97002489,22630138,312430000,227137000,659199627
8808,2009-02-16,96512000,22454514,314608000,228139000,661713514
8809,2009-02-17,95860857,22279619,317754000,228807000,664701476
8810,2009-02-18,95017295,22163513,321148000,229141000,667469808
8811,2009-02-19,94156580,22009165,324248000,229976000,670389745
8812,2009-02-20,93301621,21893704,327472000,230310000,672977325
8813,2009-02-21,92114276,21855372,330448000,230477000,674894648
8814,2009-02-22,91608821,21836206,333426000,230811000,677682027
8815,2009-02-23,90604004,21855372,336198000,231312000,679969376
8816,2009-02-24,89276794,21893704,337962000,231980000,681112498
8817,2009-02-25,87963794,21912870,340608000,232481000,682965664
8818,2009-02-26,87150322,21970647,342876000,232815000,684811969
8819,2009-02-27,86181361,22047683,345774000,233149000,687152044
8820,2009-02-28,84583744,22105460,347964000,233817000,688470204
8821,2009-03-01,83007540,22124811,350157000,234318000,689607351
8822,2009-03-02,80529491,22163513,352221000,234819000,689733004
8823,2009-03-03,78104508,22182864,353898000,235153000,689338372
8824,2009-03-04,75731539,22163513,355704000,235487000,689086052
