Date,Eyinos,Marathonas,Mornos,Yliki,Synolo,Total
2018-01-27,59270000,26793000,512108000,364243000,962414000.0,
2018-01-28,58305000,26772000,513597000,364625000,963299000.0,
2018-01-29,57079000,26707000,514939000,365007000,963732000.0,
2018-01-30,55074000,26686000,516432000,365389000,963581000.0,
2018-01-31,53762000,26643000,517777000,365580000,963762000.0,
2018-02-01,52599000,26600000,518824000,365580000,963603000.0,
2018-02-02,51200000,26579000,520173000,365771000,963723000.0,
2018-02-03,49948000,26536000,521373000,365962000,963819000.0,
2018-02-04,52471000,26493000,523778000,366153000,968895000.0,
2018-02-05,59966000,26451000,529511000,366535000,982463000.0,
2018-02-06,61091000,26408000,532084000,366917000,986500000.0,
2018-02-07,61091000,26408000,534054000,367108000,988661000.0,
2018-02-08,60950000,26387000,535876000,367299000,990512000.0,
2018-02-09,60246000,26472000,537548000,367490000,991756000.0,
2018-02-10,59548000,26472000,539375000,368063000,993458000.0,
2018-02-11,60950000,26579000,543195000,368636000,999360000.0,
2018-02-12,63819000,26579000,546723000,369400000,1006521000.0,
2018-02-13,64697000,26579000,549334000,370370000,1010980000.0,
2018-02-14,66605000,26600000,552722000,371340000,1017267000.0,
2018-02-15,68366000,26600000,555038000,371922000,1021926000.0,
2018-02-16,68914000,26664000,557050000,373862000,1026490000.0,
2018-02-17,68914000,26772000,560150000,376578000,1032414000.0,
2018-02-18,68640000,26729000,563104000,378712000,1037185000.0,
2018-02-19,68366000,26707000,565751000,380264000,1041088000.0,
2018-02-20,67821000,26793000,567624000,381428000,1043666000.0,
2018-02-21,67279000,26793000,569814000,382398000,1046284000.0,
2018-02-22,67279000,26750000,572007000,383756000,1049792000.0,
2018-02-23,67549000,26707000,574205000,385502000,1053963000.0,
2018-02-24,67549000,26664000,576564000,386666000,1057443000.0,
2018-02-25,68093000,26686000,579717000,388412000,1062908000.0,
2018-02-26,69466000,26729000,583669000,391586000,1071450000.0,
2018-02-27,71419000,26815000,588428000,395765000,1082427000.0,
2018-02-28,73123000,26858000,591612000,400740000,1092333000.0,
2018-03-01,73985000,26836000,594484000,403128000,1098433000.0,
2018-03-02,74274000,26836000,596883000,404720000,1102713000.0,
2018-03-03,74709000,26836000,598645000,406312000,1106502000.0,
2018-03-04,75878000,26815000,600733000,407705000,1111131000.0,
2018-03-05,77060000,26793000,603789000,409110000,1116752000.0,
2018-03-06,79008000,26750000,608309000,410750000,1124817000.0,
2018-03-07,81762000,26729000,612684000,412185000,1133360000.0,
2018-03-08,84109000,26707000,616750000,413825000,1141391000.0,
2018-03-09,85700000,26686000,620175000,415260000,1147821000.0,
2018-03-10,86988000,26664000,623612000,416285000,1153549000.0,
2018-03-11,86988000,26643000,627059000,417310000,1158000000.0,
2018-03-12,86342000,26622000,629527000,418335000,1160826000.0,
2018-03-13,85540000,26600000,632000000,419155000,1163295000.0,
2018-03-14,85220000,26600000,634644000,420180000,1166644000.0,
2018-03-15,84584000,26622000,636961000,420590000,1168757000.0,
2018-03-16,84109000,26622000,639117000,421205000,1171053000.0,
2018-03-17,83635000,26579000,641111000,421615000,1172940000.0,
2018-03-18,82227000,26579000,643108000,422230000,1174144000.0,
2018-03-19,82227000,26579000,645777000,423050000,1177633000.0,
2018-03-20,85061000,26600000,650293000,423870000,1185824000.0,
2018-03-21,86503000,26579000,653819000,424280000,1191181000.0,
2018-03-22,86988000,26557000,656850000,424690000,1195085000.0,
2018-03-23,86988000,26622000,659550000,425305000,1198465000.0,
2018-03-24,88127000,26579000,662935000,425920000,1203561000.0,
2018-03-25,88455000,26536000,665819000,426330000,1207140000.0,
2018-03-26,88455000,26515000,668541000,426740000,1210251000.0,
2018-03-27,88619000,26493000,671098000,427150000,1213360000.0,
2018-03-28,88783000,26472000,673833000,427765000,1216853000.0,
2018-03-29,88783000,26472000,676232000,428380000,1219867000.0,
2018-03-30,88455000,26451000,678465000,428995000,1222366000.0,
2018-03-31,87475000,26493000,680531000,429624000,1224123000.0,
2018-04-01,86665000,26536000,682600000,430048000,1225849000.0,
2018-04-02,86021000,26579000,684327000,430048000,1226975000.0,
2018-04-03,85061000,26622000,686405000,430260000,1228348000.0,
2018-04-04,84109000,26643000,688314000,430048000,1229114000.0,
2018-04-05,83008000,26643000,690228000,430896000,1230775000.0,
2018-04-06,83478000,26643000,690577000,430896000,1231594000.0,
2018-04-07,84584000,26686000,690577000,430896000,1232743000.0,
2018-04-08,85860000,26750000,690402000,431108000,1234120000.0,
2018-04-09,86826000,26858000,690402000,431320000,1235406000.0,
2018-04-10,87475000,26901000,690228000,431532000,1236136000.0,
2018-04-11,88291000,26922000,690228000,431956000,1237397000.0,
2018-04-12,88947000,27030000,690054000,431320000,1237351000.0,
2018-04-13,89773000,27009000,689880000,430896000,1237558000.0,
2018-04-14,90604000,27052000,689706000,430896000,1238258000.0,
2018-04-15,91441000,27052000,689532000,430684000,1238709000.0,
2018-04-16,91946000,27074000,689357000,430472000,1238849000.0,
2018-04-17,92622000,27074000,688836000,430260000,1238792000.0,
2018-04-18,93131000,27052000,688314000,430048000,1238545000.0,
2018-04-19,93814000,27052000,687619000,429624000,1238109000.0,
2018-04-20,94500000,27052000,687272000,429200000,1238024000.0,
2018-04-21,95017000,27052000,686752000,428790000,1237611000.0,
2018-04-22,93643000,27052000,687445000,428380000,1236520000.0,
2018-04-23,92114000,27030000,688836000,428175000,1236155000.0,
2018-04-24,90105000,27030000,690228000,427765000,1235128000.0,
2018-04-25,88291000,27030000,691623000,427560000,1234504000.0,
2018-04-26,88455000,27009000,691449000,427150000,1234063000.0,
2018-04-27,89112000,27009000,690925000,426740000,1233786000.0,
2018-04-28,89442000,27225000,690402000,426535000,1233604000.0,
2018-04-29,89773000,27442000,689706000,426330000,1233251000.0,
2018-04-30,90105000,27225000,689010000,426125000,1232465000.0,
2018-05-01,90437000,27052000,688488000,425715000,1231692000.0,
2018-05-02,90771000,27095000,687793000,425100000,1230759000.0,
2018-05-03,91105000,27095000,687098000,424690000,1229988000.0,
2018-05-04,91441000,27095000,686405000,424280000,1229221000.0,
2018-05-05,91777000,27052000,685538000,423870000,1228237000.0,
2018-05-06,92283000,27117000,684846000,423460000,1227706000.0,
2018-05-07,92622000,27312000,684327000,423460000,1227721000.0,
2018-05-08,94328000,27399000,683982000,423255000,1228964000.0,
2018-05-09,95363000,27530000,683464000,423255000,1229612000.0,
2018-05-10,96023000,27617000,682945000,423050000,1229635000.0,
2018-05-11,96675000,27748000,682427000,422640000,1229490000.0,
2018-05-12,97166000,27770000,681910000,422640000,1229486000.0,
2018-05-13,97659000,27792000,681047000,422435000,1228933000.0,
2018-05-14,98154000,27814000,680358000,422025000,1228351000.0,
2018-05-15,98651000,27858000,679497000,421820000,1227826000.0,
2018-05-16,98817000,27902000,678637000,421410000,1226766000.0,
2018-05-17,99149000,27968000,677949000,421410000,1226476000.0,
2018-05-18,99650000,28078000,677262000,421410000,1226400000.0,
2018-05-19,99984000,28166000,676404000,420795000,1225349000.0,
2018-05-20,100320000,28233000,675546000,420385000,1224484000.0,
2018-05-21,100824000,28299000,674860000,420385000,1224368000.0,
2018-05-22,101162000,28343000,674176000,419975000,1223656000.0,
2018-05-23,101500000,28410000,673320000,419770000,1223000000.0,
2018-05-24,101839000,28432000,672465000,419360000,1222096000.0,
2018-05-25,102009000,28432000,671611000,419565000,1221617000.0,
2018-05-26,102179000,28454000,670757000,419360000,1220750000.0,
2018-05-27,102350000,28543000,669904000,418950000,1219747000.0,
2018-05-28,102520000,28588000,669052000,418540000,1218700000.0,
2018-05-29,102691000,28610000,668200000,418130000,1217631000.0,
2018-05-30,102862000,28588000,667349000,417720000,1216519000.0,
2018-05-31,103033000,28543000,666669000,417310000,1215555000.0,
2018-06-01,101670000,28521000,667690000,417105000,1214986000.0,
2018-06-02,99650000,28477000,668541000,416900000,1213568000.0,
2018-06-03,97659000,28454000,669563000,416490000,1212166000.0,
2018-06-04,95537000,28410000,670586000,416080000,1210613000.0,
2018-06-05,93472000,28410000,671440000,415670000,1208992000.0,
2018-06-06,91609000,28366000,672294000,415055000,1207324000.0,
2018-06-07,89442000,28299000,673320000,414850000,1205911000.0,
2018-06-08,87313000,28144000,674176000,414440000,1204073000.0,
2018-06-09,85220000,27880000,675203000,414030000,1202333000.0,
2018-06-10,83321000,27705000,676232000,413415000,1200673000.0,
2018-06-11,81144000,27442000,677434000,412390000,1198410000.0,
2018-06-12,79310000,27269000,678465000,411570000,1196614000.0,
2018-06-13,77656000,27095000,679497000,410750000,1194998000.0,
2018-06-14,75732000,26901000,680358000,410135000,1193126000.0,
2018-06-15,73697000,26664000,681047000,409315000,1190723000.0,
2018-06-16,71701000,26966000,682082000,408501000,1189250000.0,
2018-06-17,71842000,26643000,681392000,408302000,1188179000.0,
2018-06-18,71984000,26729000,680531000,408302000,1187546000.0,
2018-06-19,72125000,26793000,679669000,408103000,1186690000.0,
2018-06-20,72125000,26729000,678637000,407705000,1185196000.0,
2018-06-21,72267000,26643000,677606000,407307000,1183823000.0,
2018-06-22,72267000,26622000,676575000,406312000,1181776000.0,
2018-06-23,72409000,26664000,675546000,405715000,1180334000.0,
2018-06-24,72552000,26664000,674689000,405118000,1179023000.0,
2018-06-25,72694000,26707000,674176000,404322000,1177899000.0,
2018-06-26,73123000,26707000,672465000,403526000,1175821000.0,
2018-06-27,73697000,26922000,673491000,403128000,1177238000.0,
2018-06-28,74709000,27138000,673491000,402929000,1178267000.0,
2018-06-29,75292000,27182000,672978000,403526000,1178978000.0,
2018-06-30,75585000,27399000,672123000,403725000,1178832000.0,
2018-07-01,75878000,27442000,671269000,403327000,1177916000.0,
2018-07-02,76173000,27530000,670416000,403128000,1177247000.0,
2018-07-03,76468000,27573000,669392000,402730000,1176163000.0,
2018-07-04,76615000,27442000,668541000,402332000,1174930000.0,
2018-07-05,76763000,27573000,667520000,401934000,1173790000.0,
2018-07-06,76763000,27573000,666329000,401536000,1172201000.0,
2018-07-07,76912000,27552000,665140000,401138000,1170742000.0,
2018-07-08,77060000,27573000,664122000,400740000,1169495000.0,
2018-07-09,77357000,27617000,662935000,400342000,1168251000.0,
2018-07-10,77506000,27661000,662088000,399546000,1166801000.0,
2018-07-11,77656000,27705000,661241000,399546000,1166148000.0,
2018-07-12,77805000,27748000,660395000,398352000,1164300000.0,
2018-07-13,77955000,27792000,659381000,397556000,1162684000.0,
2018-07-14,78105000,27705000,658199000,396760000,1160769000.0,
2018-07-15,78255000,27836000,657187000,396163000,1159441000.0,
2018-07-16,78255000,27814000,656007000,395367000,1157443000.0,
2018-07-17,78255000,27726000,654996000,394571000,1155548000.0,
2018-07-18,78255000,27617000,653819000,393974000,1153665000.0,
2018-07-19,78255000,27508000,652642000,393178000,1151583000.0,
2018-07-20,78405000,27399000,650964000,392382000,1149150000.0,
2018-07-21,78405000,27355000,650293000,391586000,1147639000.0,
2018-07-22,78405000,27312000,649121000,390591000,1145429000.0,
2018-07-23,78405000,27269000,647949000,389596000,1143219000.0,
2018-07-24,78555000,27255000,646946000,388800000,1141556000.0,
2018-07-25,78555000,27182000,645610000,388024000,1139371000.0,
2018-07-26,78555000,27203000,644609000,388024000,1138391000.0,
2018-07-27,78555000,27269000,643608000,387054000,1136486000.0,
2018-07-28,78706000,27355000,642442000,386084000,1134587000.0,
2018-07-29,78706000,27442000,641278000,385308000,1132734000.0,
2018-07-30,78857000,27617000,640447000,384532000,1131453000.0,
2018-07-31,79008000,27705000,639283000,383756000,1129752000.0,
2018-08-01,79159000,27836000,638288000,383174000,1128457000.0,
2018-08-02,77805000,27880000,638785000,382592000,1127062000.0,
2018-08-03,75878000,27880000,640280000,382010000,1126048000.0,
2018-08-04,73841000,27902000,640945000,381234000,1123922000.0,
2018-08-05,71984000,27880000,641610000,380458000,1121932000.0,
2018-08-06,70020000,27902000,642276000,379682000,1119880000.0,
2018-08-07,68093000,27924000,642942000,379294000,1118253000.0,
2018-08-08,66203000,27902000,643608000,378518000,1116231000.0,
2018-08-09,64257000,27880000,644275000,377742000,1114154000.0,
2018-08-10,62087000,27836000,644943000,377160000,1112026000.0,
2018-08-11,59827000,27814000,645610000,376384000,1109635000.0,
2018-08-12,57894000,27836000,646445000,375608000,1107783000.0,
2018-08-13,56137000,27858000,647113000,374832000,1105940000.0,
2018-08-14,54284000,27858000,647782000,374056000,1103980000.0,
2018-08-15,52471000,27836000,648451000,373280000,1102038000.0,
2018-08-16,50697000,27880000,649121000,372698000,1100396000.0,
2018-08-17,48716000,27858000,649456000,371922000,1097952000.0,
2018-08-18,46903000,27836000,649958000,371340000,1096037000.0,
2018-08-19,45132000,27814000,650293000,370758000,1093997000.0,
2018-08-20,43288000,27814000,650629000,369982000,1091713000.0,
2018-08-21,41601000,27770000,650964000,369400000,1089735000.0,
2018-08-22,39954000,27726000,651300000,368827000,1087807000.0,
2018-08-23,38282000,27683000,651467000,368063000,1085495000.0,
2018-08-24,36390000,27639000,651635000,367299000,1082963000.0,
2018-08-25,34666000,27661000,651803000,366726000,1080856000.0,
2018-08-26,32987000,27705000,652139000,366153000,1078984000.0,
2018-08-27,31460000,27705000,652642000,365580000,1077387000.0,
2018-08-28,29972000,27705000,653146000,365198000,1076021000.0,
2018-08-29,28317000,28034000,653650000,365198000,1075199000.0,
2018-08-30,26709000,27880000,653986000,365007000,1073582000.0,
2018-08-31,25340000,27880000,654322000,364816000,1072358000.0,
2018-09-01,23817000,27858000,654490000,364434000,1070599000.0,
2018-09-02,22429000,27836000,654659000,364052000,1068976000.0,
2018-09-03,22247000,27792000,653650000,363670000,1067359000.0,
2018-09-04,22247000,27792000,652474000,363288000,1065801000.0,
2018-09-05,22247000,27792000,651300000,363097000,1064436000.0,
2018-09-06,22247000,27770000,649958000,362906000,1062881000.0,
2018-09-07,22247000,27770000,648954000,362715000,1061686000.0,
2018-09-08,22247000,27792000,647782000,362333000,1060154000.0,
2018-09-09,22247000,27792000,646779000,362142000,1058960000.0,
2018-09-10,22247000,27880000,645777000,361951000,1057855000.0,
2018-09-11,22247000,27858000,644609000,361569000,1056283000.0,
2018-09-12,22247000,27836000,643608000,361187000,1054878000.0,
2018-09-13,22247000,27836000,642442000,360996000,1053521000.0,
2018-09-14,22247000,27858000,641111000,360805000,1052021000.0,
2018-09-15,22247000,27880000,639948000,360614000,1050689000.0,
2018-09-16,22156000,27880000,638951000,360423000,1049410000.0,
2018-09-17,22156000,27902000,637624000,360232000,1047914000.0,
2018-09-18,22156000,27946000,636464000,360041000,1046607000.0,
2018-09-19,22156000,27902000,635471000,359850000,1045379000.0,
2018-09-20,22156000,27880000,634313000,359468000,1043817000.0,
2018-09-21,22156000,27858000,633156000,359086000,1042256000.0,
2018-09-22,22156000,27858000,632000000,358704000,1040718000.0,
2018-09-23,22065000,27836000,630845000,358322000,1039068000.0,
2018-09-24,22065000,27792000,629692000,358131000,1037680000.0,
2018-09-25,22065000,27748000,628704000,357940000,1036457000.0,
2018-09-26,22065000,27748000,627717000,357558000,1035088000.0,
2018-09-27,21975000,27770000,626730000,357367000,1033842000.0,
2018-09-28,21975000,27726000,625744000,357176000,1032621000.0,
2018-09-29,21975000,27748000,623940000,358322000,1031985000.0,
2018-09-30,22065000,28321000,623448000,361760000,1035594000.0,
2018-10-01,22247000,28521000,623776000,368254000,1042798000.0,
2018-10-02,22393000,28588000,623612000,372892000,1047485000.0,
2018-10-03,22429000,28499000,622794000,375802000,1049524000.0,
2018-10-04,22520000,28432000,621974000,377354000,1050280000.0,
2018-10-05,22520000,28410000,621319000,378518000,1050767000.0,
2018-10-06,22612000,28233000,620338000,379682000,1050865000.0,
2018-10-07,22612000,28211000,619522000,380264000,1050609000.0,
2018-10-08,22612000,28100000,618706000,380846000,1050264000.0,
2018-10-09,22704000,27968000,617890000,381428000,1049990000.0,
2018-10-10,22704000,27902000,617075000,381622000,1049303000.0,
2018-10-11,22704000,27836000,615935000,381622000,1048097000.0,
2018-10-12,22796000,27748000,615121000,381816000,1047481000.0,
2018-10-13,22796000,27617000,614145000,382398000,1046956000.0,
2018-10-14,22796000,27486000,613170000,382592000,1046044000.0,
2018-10-15,22704000,27334000,612522000,382786000,1045346000.0,
2018-10-16,22704000,27225000,611548000,382980000,1044457000.0,
2018-10-17,22704000,27117000,610737000,382980000,1043538000.0,
2018-10-18,22704000,26987000,609928000,383174000,1042793000.0,
2018-10-19,22704000,26815000,608956000,383174000,1041649000.0,
2018-10-20,22704000,26750000,608147000,383562000,1041163000.0,
2018-10-21,22704000,26664000,607177000,383756000,1040301000.0,
2018-10-22,22704000,26600000,606370000,383950000,1039624000.0,
2018-10-23,22704000,26515000,605563000,383950000,1038732000.0,
2018-10-24,22704000,26451000,604595000,384338000,1038088000.0,
2018-10-25,22704000,26837000,603789000,384532000,1037862000.0,
2018-10-26,22796000,26344000,602984000,384726000,1036850000.0,
2018-10-27,22796000,26238000,602019000,385114000,1036167000.0,
2018-10-28,22796000,26195000,601054000,385308000,1035353000.0,
2018-10-29,22796000,26174000,600090000,385502000,1034562000.0,
2018-10-30,22796000,26195000,599287000,385502000,1033780000.0,
2018-10-31,22796000,26238000,598325000,385696000,1033055000.0,
2018-11-01,22796000,26216000,597363000,385696000,1032071000.0,
2018-11-02,22796000,26216000,596563000,385890000,1031465000.0,
2018-11-03,22796000,26195000,595443000,385696000,1030130000.0,
2018-11-04,22796000,26714000,594484000,385890000,1029884000.0,
2018-11-05,22796000,26153000,593525000,385890000,1028364000.0,
2018-11-06,22796000,26153000,592568000,386084000,1027601000.0,
2018-11-07,22796000,26153000,591612000,386084000,1026645000.0,
2018-11-08,22796000,26174000,590815000,386084000,1025869000.0,
2018-11-09,22796000,26216000,590019000,386278000,1025309000.0,
2018-11-10,22796000,26259000,589224000,386278000,1024557000.0,
2018-11-11,22796000,26238000,588268000,386278000,1023580000.0,
2018-11-12,22796000,26195000,587474000,386278000,1022743000.0,
2018-11-13,22704000,26153000,586205000,386278000,1021340000.0,
2018-11-14,22704000,26110000,585253000,386278000,1020345000.0,
2018-11-15,22704000,26089000,584144000,386278000,1019215000.0,
2018-11-16,22704000,26068000,583194000,386084000,1018050000.0,
2018-11-17,22704000,26026000,582044000,386084000,1016858000.0,
2018-11-18,22704000,26068000,581454000,386278000,1016504000.0,
2018-11-19,23257000,26195000,581770000,387442000,1018664000.0,
2018-11-20,23817000,26216000,581454000,389198000,1020685000.0,
2018-11-21,24288000,26174000,581296000,390193000,1021951000.0,
2018-11-22,24859000,26153000,581296000,390989000,1023297000.0,
2018-11-23,25147000,26110000,581296000,391785000,1024338000.0,
2018-11-24,25340000,26132000,581296000,392581000,1025349000.0,
2018-11-25,25436000,26153000,581296000,393178000,1026063000.0,
2018-11-26,26020000,26153000,580822000,393775000,1026770000.0,
2018-11-27,29763000,26195000,583194000,394372000,1033524000.0,
2018-11-28,34666000,26238000,585728000,395168000,1041800000.0,
2018-11-29,37566000,26238000,586999000,395765000,1046568000.0,
2018-11-30,39006000,26259000,587633000,397556000,1050454000.0,
2018-12-01,39845000,26238000,587633000,399546000,1053262000.0,
2018-12-02,40499000,26259000,587316000,400939000,1055013000.0,
2018-12-03,40718000,26280000,586999000,401934000,1055931000.0,
2018-12-04,41048000,26280000,586681000,402730000,1056739000.0,
2018-12-05,41713000,26259000,586205000,403327000,1057504000.0,
2018-12-06,41824000,26238000,585411000,403725000,1057198000.0,
2018-12-07,42047000,26280000,585094000,404521000,1057942000.0,
2018-12-08,42159000,26280000,584461000,405118000,1058018000.0,
2018-12-09,42384000,26280000,583986000,405516000,1058166000.0,
2018-12-10,42835000,26238000,583986000,405914000,1058973000.0,
2018-12-11,43974000,26238000,584144000,406511000,1060867000.0,
2018-12-12,44667000,26238000,583669000,407307000,1061881000.0,
2018-12-13,45016000,26238000,583036000,407904000,1062194000.0,
2018-12-14,45366000,26259000,582719000,408700000,1063044000.0,
2018-12-15,46071000,26238000,582719000,409725000,1064753000.0,
2018-12-16,46664000,26195000,582244000,410340000,1065443000.0,
2018-12-17,47142000,26174000,581612000,411570000,1066498000.0,
2018-12-18,47744000,26238000,581612000,412800000,1068394000.0,
2018-12-19,48716000,26344000,581454000,414440000,1070954000.0,
2018-12-20,49453000,26408000,580980000,416080000,1072921000.0,
2018-12-21,50072000,26408000,580506000,417515000,1074501000.0,
2018-12-22,50446000,26387000,579875000,418745000,1075453000.0,
2018-12-23,51074000,26365000,579244000,420180000,1076863000.0,
2018-12-24,51452000,26365000,578771000,421205000,1077793000.0,
2018-12-25,51833000,26408000,578297000,422025000,1078563000.0,
2018-12-26,52215000,26557000,577824000,422845000,1079441000.0,
2018-12-27,52599000,26664000,577352000,424280000,1080895000.0,
2018-12-28,52985000,26622000,576879000,425100000,1081586000.0,
2018-12-29,53243000,26707000,576250000,425920000,1082120000.0,
2018-12-30,53502000,26664000,575620000,426740000,1082526000.0,
2018-12-31,53892000,26622000,574991000,427560000,1083065000.0,
2019-01-01,54153000,26836000,574362000,429412000,1084763000.0,
2019-01-02,54415000,27182000,573734000,434076000,1089407000.0,
2019-01-03,54678000,27225000,573105000,438316000,1093324000.0,
2019-01-04,54941000,27486000,572478000,441708000,1096613000.0,
2019-01-05,55206000,27595000,571694000,445312000,1099807000.0,
2019-01-06,55338000,27617000,570754000,447856000,1101565000.0,
2019-01-07,55604000,27639000,569970000,450400000,1103613000.0,
2019-01-08,55870000,27683000,569188000,452152000,1104893000.0,
2019-01-09,56004000,27792000,568250000,453904000,1105950000.0,
2019-01-10,58717000,27858000,571067000,456094000,1113736000.0,
2019-01-11,69881000,28321000,579402000,462007000,1139611000.0,
2019-01-12,73553000,28811000,582719000,470110000,1155193000.0,
2019-01-13,75585000,29486000,584144000,478375000,1167590000.0,
2019-01-14,77209000,29622000,584619000,485125000,1176575000.0,
2019-01-15,78405000,29713000,584936000,489400000,1182454000.0,
2019-01-16,79008000,29759000,585253000,491875000,1185895000.0,
2019-01-17,79614000,29690000,585253000,495935000,1190492000.0,
2019-01-18,80376000,29622000,585253000,498659000,1193910000.0,
2019-01-19,80990000,29532000,585253000,500929000,1196704000.0,
2019-01-20,81762000,29532000,585094000,503426000,1199814000.0,
2019-01-21,85851000,29486000,585094000,505696000,1206127000.0,
2019-01-22,83951000,29418000,584936000,507966000,1206271000.0,
2019-01-23,86826000,29373000,585570000,510236000,1212005000.0,
2019-01-24,93814000,29351000,587951000,512279000,1223395000.0,
2019-01-25,97495000,29441000,589701000,516138000,1232775000.0,
2019-01-26,100488000,30170000,593845000,521410000,1245913000.0,
2019-01-27,100993000,30147000,596883000,526470000,1254493000.0,
2019-01-28,100488000,30124000,599769000,530150000,1260531000.0,
2019-01-29,101500000,30101000,603306000,533140000,1268047000.0,
2019-01-30,105976000,29941000,609603000,536130000,1281650000.0,
2019-01-31,108625000,29804000,614470000,539350000,1292249000.0,
2019-02-01,110238000,29645000,618869000,542131000,1300883000.0,
2019-02-02,110779000,29396000,622138000,545160000,1307473000.0,
2019-02-03,110960000,29260000,625087000,547257000,1312564000.0,
2019-02-04,110960000,29035000,627881000,549587000,1317463000.0,
2019-02-05,110960000,28856000,630680000,551451000,1321947000.0,
2019-02-06,111141000,28811000,634147000,554480000,1328579000.0,
2019-02-07,112051000,28990000,638288000,559140000,1338469000.0,
2019-02-08,112051000,29080000,641111000,566130000,1348372000.0,
2019-02-09,111868000,28945000,644441000,571256000,1356510000.0,
2019-02-10,110238000,28789000,646946000,573819000,1359792000.0,
2019-02-11,108982000,28610000,649958000,574984000,1362534000.0,
2019-02-12,108091000,28432000,652642000,574984000,1364149000.0,
2019-02-13,107383000,28255000,655333000,574984000,1365955000.0,
2019-02-14,106326000,28100000,658030000,574984000,1367440000.0,
2019-02-15,105452000,28056000,660565000,575450000,1369523000.0,
2019-02-16,104410000,28454000,662596000,575683000,1371143000.0,
2019-02-17,102691000,28432000,664291000,576848000,1372262000.0,
2019-02-18,101162000,28321000,666839000,576848000,1373170000.0,
2019-02-19,99817000,28233000,668881000,576382000,1373313000.0,
2019-02-20,98485000,28012000,671098000,575916000,1373511000.0,
2019-02-21,97002000,27858000,672636000,575450000,1372946000.0,
2019-02-22,95537000,27705000,674518000,574751000,1372511000.0,
2019-02-23,93814000,27530000,676232000,574285000,1371861000.0,
2019-02-24,92452000,27573000,677949000,574751000,1372725000.0,
2019-02-25,90938000,27552000,679497000,575217000,1373204000.0,
2019-02-26,90938000,27399000,680358000,574984000,1373679000.0,
2019-02-27,91609000,27203000,679497000,574518000,1372827000.0,
2019-02-28,92114000,27052000,680186000,574984000,1374336000.0,
2019-03-01,92791000,26922000,680186000,574751000,1374650000.0,
2019-03-02,93472000,26793000,680014000,574751000,1375030000.0,
2019-03-03,94157000,26772000,680014000,574518000,1375461000.0,
2019-03-04,94672000,26472000,679842000,574518000,1375504000.0,
2019-03-05,95363000,26365000,679497000,574285000,1375510000.0,
2019-03-06,95861000,26280000,679325000,574052000,1375518000.0,
2019-03-07,96675000,26153000,679153000,573586000,1375567000.0,
2019-03-08,97331000,26068000,678981000,573353000,1375733000.0,
2019-03-09,98154000,25984000,678981000,572654000,1375773000.0,
2019-03-10,98817000,25899000,678809000,572188000,1375713000.0,
2019-03-11,99483000,25857000,678809000,571722000,1375871000.0,
2019-03-12,100488000,25815000,678637000,571489000,1376429000.0,
2019-03-13,102520000,25773000,678637000,571955000,1378885000.0,
2019-03-14,103720000,25836000,679325000,574285000,1383166000.0,
2019-03-15,104757000,25836000,679669000,576382000,1386644000.0,
2019-03-16,105801000,25794000,679669000,577314000,1388578000.0,
2019-03-17,106854000,25752000,679669000,577780000,1390055000.0,
2019-03-18,107914000,25689000,679497000,578013000,1391113000.0,
2019-03-19,107383000,25521000,681220000,577780000,1391904000.0,
2019-03-20,105627000,25480000,683291000,577081000,1391479000.0,
2019-03-22,103720000,25105000,687619000,575916000,1392360000.0,
2019-03-23,102520000,24899000,689357000,574751000,1391527000.0,
2019-03-24,103205000,24817000,689706000,574285000,1392013000.0,
2019-03-25,104065000,24693000,689706000,573819000,1392283000.0,
2019-03-26,104757000,24489000,689532000,573120000,1391898000.0,
2019-03-27,105627000,24285000,689532000,572421000,1391865000.0,
2019-03-28,106678000,24082000,689706000,571955000,1392421000.0,
2019-03-29,107736000,23880000,689706000,571489000,1392811000.0,
2019-03-30,108447000,23760000,689880000,572188000,1394275000.0,
2019-03-31,108447000,23519000,689880000,572188000,1394034000.0,
2019-04-01,109698000,23320000,690054000,571256000,1394328000.0,
2019-04-02,108982000,23062000,691449000,571023000,1394516000.0,
2019-04-03,107206000,22924000,696225000,570324000,1396679000.0,
2019-04-04,105627000,22905000,698027000,569625000,1396184000.0,
2019-04-05,104065000,22885000,699832000,569392000,1396174000.0,
2019-04-06,102520000,23082000,701278000,569159000,1396039000.0,
2019-04-07,103205000,23082000,701821000,570091000,1398199000.0,
2019-04-08,104238000,23142000,702002000,570324000,1399706000.0,
2019-04-09,105801000,23280000,702726000,571023000,1402830000.0,
2019-04-10,108269000,23320000,702726000,571023000,1405338000.0,
2019-04-11,107914000,23459000,702364000,570790000,1404527000.0,
2019-04-12,109160000,23599000,702364000,570790000,1405913000.0,
2019-04-13,110598000,23880000,702726000,570557000,1407761000.0,
2019-04-14,112051000,24163000,702726000,570557000,1409497000.0,
2019-04-15,112959000,24366000,702545000,570557000,1410427000.0,
2019-04-16,113491000,24734000,702364000,571023000,1411612000.0,
2019-04-17,113668000,25023000,702183000,571955000,1412829000.0,
2019-04-18,113846000,25271000,702183000,571955000,1413255000.0,
2019-04-19,113846000,25480000,702002000,571955000,1413283000.0,
2019-04-20,113668000,25689000,701459000,571722000,1412538000.0,
2019-04-21,113668000,25857000,701097000,571256000,1411878000.0,
2019-04-22,113491000,26047000,700736000,570790000,1411064000.0,
2019-04-23,113491000,26153000,700193000,570324000,1410161000.0,
